CHROM	POS	N_ALLELES	N_CHR	p1	p2	pop
chr2	103368	2	26	0.884615	0.115385	ST
chr2	103394	2	22	1	0	ST
chr2	103433	2	24	1	0	ST
chr2	103455	2	24	0.0416667	0.958333	ST
chr2	103747	2	24	1	0	ST
chr2	103845	2	26	1	0	ST
chr2	103904	2	26	1	0	ST
chr2	104061	2	22	0.0909091	0.909091	ST
chr2	104408	2	26	1	0	ST
chr2	104432	2	26	1	0	ST
chr2	104563	2	24	1	0	ST
chr2	104935	2	22	0.954545	0.0454545	ST
chr2	105124	2	22	1	0	ST
chr2	105342	2	26	1	0	ST
chr2	105347	2	26	1	0	ST
chr2	105766	2	24	1	0	ST
chr2	105901	2	26	1	0	ST
chr2	106339	2	20	1	0	ST
chr2	106370	2	26	1	0	ST
chr2	106433	2	26	1	0	ST
chr2	106702	2	22	1	0	ST
chr2	106736	2	24	0.958333	0.0416667	ST
chr2	106860	2	22	1	0	ST
chr2	106975	2	26	1	0	ST
chr2	106976	2	26	0.961538	0.0384615	ST
chr2	107037	2	26	1	0	ST
chr2	107038	2	26	1	0	ST
chr2	107435	2	24	0.916667	0.0833333	ST
chr2	107453	2	24	1	0	ST
chr2	107455	2	24	0.791667	0.208333	ST
chr2	107596	2	18	0.111111	0.888889	ST
chr2	107643	2	24	1	0	ST
chr2	107732	2	22	0.954545	0.0454545	ST
chr2	107769	2	26	0.115385	0.884615	ST
chr2	107917	2	26	1	0	ST
chr2	107923	2	26	0.961538	0.0384615	ST
chr2	107924	2	26	1	0	ST
chr2	108010	2	24	0.958333	0.0416667	ST
chr2	108161	2	24	1	0	ST
chr2	108427	2	24	1	0	ST
chr2	108796	2	26	0.692308	0.307692	ST
chr2	109200	2	24	0.916667	0.0833333	ST
chr2	109379	2	26	1	0	ST
chr2	109387	2	26	0.961538	0.0384615	ST
chr2	109806	2	22	0.954545	0.0454545	ST
chr2	109861	2	24	1	0	ST
chr2	110044	2	24	0.5	0.5	ST
chr2	110352	2	22	1	0	ST
chr2	110384	2	24	1	0	ST
chr2	110395	2	24	1	0	ST
chr2	110525	2	24	1	0	ST
chr2	110529	2	24	1	0	ST
chr2	110600	2	26	1	0	ST
chr2	110623	2	26	1	0	ST
chr2	110680	2	24	1	0	ST
chr2	111148	2	24	1	0	ST
chr2	111426	2	24	0.958333	0.0416667	ST
chr2	111641	2	24	1	0	ST
chr2	112292	2	22	1	0	ST
chr2	112497	2	24	1	0	ST
chr2	112565	2	20	0.1	0.9	ST
chr2	112773	2	24	1	0	ST
chr2	113178	2	24	0.916667	0.0833333	ST
chr2	113195	2	24	1	0	ST
chr2	113441	2	26	1	0	ST
chr2	113549	2	24	1	0	ST
chr2	113561	2	24	1	0	ST
chr2	113608	2	22	0.590909	0.409091	ST
chr2	113704	2	22	1	0	ST
chr2	113959	2	26	0.961538	0.0384615	ST
chr2	113965	2	26	0.692308	0.307692	ST
chr2	114090	2	22	1	0	ST
chr2	114464	2	26	0.961538	0.0384615	ST
chr2	114701	2	22	0.818182	0.181818	ST
chr2	114724	2	22	0.909091	0.0909091	ST
chr2	114728	2	22	0.954545	0.0454545	ST
chr2	114822	2	26	1	0	ST
chr2	115076	2	26	1	0	ST
chr2	115099	2	22	0.909091	0.0909091	ST
chr2	115461	2	24	1	0	ST
chr2	115622	2	24	0.125	0.875	ST
chr2	115674	2	20	0.8	0.2	ST
chr2	115677	2	20	0.85	0.15	ST
chr2	115698	2	20	1	0	ST
chr2	115734	2	26	1	0	ST
chr2	115874	2	22	0.909091	0.0909091	ST
chr2	115893	2	22	1	0	ST
chr2	115984	2	22	1	0	ST
chr2	116001	2	24	1	0	ST
chr2	116434	2	24	1	0	ST
chr2	116652	2	24	1	0	ST
chr2	116757	2	24	1	0	ST
chr2	116790	2	24	1	0	ST
chr2	117043	2	24	1	0	ST
chr2	117316	2	24	1	0	ST
chr2	117459	2	24	1	0	ST
chr2	117525	2	26	0.0384615	0.961538	ST
chr2	117570	2	26	1	0	ST
chr2	117585	2	26	1	0	ST
chr2	117678	2	26	0.269231	0.730769	ST
chr2	118409	2	26	1	0	ST
chr2	118411	2	26	1	0	ST
chr2	118485	2	26	0.846154	0.153846	ST
chr2	118726	2	26	1	0	ST
chr2	118916	2	24	1	0	ST
chr2	118946	2	24	1	0	ST
chr2	119839	2	26	1	0	ST
chr2	119896	2	24	1	0	ST
chr2	120821	2	20	1	0	ST
chr2	120894	2	26	0.230769	0.769231	ST
chr2	121108	2	24	0.0416667	0.958333	ST
chr2	121129	2	24	1	0	ST
chr2	121255	2	26	1	0	ST
chr2	121387	2	22	0.181818	0.818182	ST
chr2	121638	2	24	0.75	0.25	ST
chr2	121640	2	24	0.708333	0.291667	ST
chr2	122066	2	22	1	0	ST
chr2	122263	2	24	0.583333	0.416667	ST
chr2	122286	2	24	0.583333	0.416667	ST
chr2	122446	2	24	0.958333	0.0416667	ST
chr2	122646	2	26	1	0	ST
chr2	122680	2	24	0.125	0.875	ST
chr2	122793	2	16	1	0	ST
chr2	122921	2	20	1	0	ST
chr2	123018	2	24	0.958333	0.0416667	ST
chr2	123137	2	24	0.958333	0.0416667	ST
chr2	123167	2	22	1	0	ST
chr2	123290	2	24	1	0	ST
chr2	123292	2	24	0.958333	0.0416667	ST
chr2	123580	2	26	1	0	ST
chr2	123615	2	24	1	0	ST
chr2	123631	2	24	1	0	ST
chr2	123786	2	26	1	0	ST
chr2	123894	2	26	0.807692	0.192308	ST
chr2	124751	2	22	0.954545	0.0454545	ST
chr2	124759	2	22	0.863636	0.136364	ST
chr2	124765	2	22	1	0	ST
chr2	124768	2	22	0.818182	0.181818	ST
chr2	124770	2	22	1	0	ST
chr2	124889	2	24	1	0	ST
chr2	125235	2	22	1	0	ST
chr2	125264	2	24	1	0	ST
chr2	125398	2	24	1	0	ST
chr2	125406	2	24	1	0	ST
chr2	125729	2	24	1	0	ST
chr2	125845	2	24	1	0	ST
chr2	125846	2	24	1	0	ST
chr2	126120	2	20	0.75	0.25	ST
chr2	126138	2	20	0.8	0.2	ST
chr2	126343	2	18	1	0	ST
chr2	126370	2	22	0.909091	0.0909091	ST
chr2	126691	2	26	1	0	ST
chr2	126762	2	26	1	0	ST
chr2	127098	2	24	1	0	ST
chr2	127159	2	24	1	0	ST
chr2	127406	2	24	1	0	ST
chr2	127436	2	24	0.958333	0.0416667	ST
chr2	127438	2	24	1	0	ST
chr2	127927	2	26	1	0	ST
chr2	128431	2	24	1	0	ST
chr2	128610	2	24	1	0	ST
chr2	128653	2	26	1	0	ST
chr2	128812	2	24	1	0	ST
chr2	128813	2	24	1	0	ST
chr2	128919	2	22	1	0	ST
chr2	129403	2	22	1	0	ST
chr2	129629	2	24	1	0	ST
chr2	129645	2	22	1	0	ST
chr2	129704	2	22	1	0	ST
chr2	129820	2	24	1	0	ST
chr2	129883	2	24	1	0	ST
chr2	129930	2	24	1	0	ST
chr2	129952	2	24	1	0	ST
chr2	129980	2	22	1	0	ST
chr2	130038	2	22	1	0	ST
chr2	130286	2	26	1	0	ST
chr2	130473	2	26	1	0	ST
chr2	130583	2	22	1	0	ST
chr2	130620	2	24	1	0	ST
chr2	130698	2	26	0.923077	0.0769231	ST
chr2	130795	2	26	1	0	ST
chr2	131141	2	22	1	0	ST
chr2	131181	2	24	1	0	ST
chr2	131393	2	24	1	0	ST
chr2	131512	2	26	1	0	ST
chr2	131698	2	24	0.833333	0.166667	ST
chr2	131709	2	24	0.625	0.375	ST
chr2	131734	2	22	1	0	ST
chr2	132150	2	26	1	0	ST
chr2	132166	2	18	0.111111	0.888889	ST
chr2	132253	2	22	1	0	ST
chr2	132378	2	20	0.95	0.05	ST
chr2	132920	2	20	1	0	ST
chr2	132921	2	20	1	0	ST
chr2	132931	2	20	0.95	0.05	ST
chr2	132943	2	20	1	0	ST
chr2	132953	2	26	1	0	ST
chr2	133104	2	26	0	1	ST
chr2	133149	2	24	1	0	ST
chr2	133267	2	26	1	0	ST
chr2	133315	2	22	1	0	ST
chr2	133318	2	22	1	0	ST
chr2	133576	2	26	1	0	ST
chr2	133580	2	26	0.961538	0.0384615	ST
chr2	133715	2	20	1	0	ST
chr2	133716	2	20	1	0	ST
chr2	133856	2	20	1	0	ST
chr2	134070	2	22	1	0	ST
chr2	134108	2	26	0.961538	0.0384615	ST
chr2	134527	2	24	1	0	ST
chr2	134706	2	26	1	0	ST
chr2	135162	2	24	1	0	ST
chr2	135453	2	22	1	0	ST
chr2	135546	2	26	1	0	ST
chr2	135624	2	22	0.954545	0.0454545	ST
chr2	135895	2	22	0.954545	0.0454545	ST
chr2	135919	2	24	1	0	ST
chr2	136169	2	24	1	0	ST
chr2	136214	2	22	1	0	ST
chr2	136235	2	20	1	0	ST
chr2	136308	2	26	0.153846	0.846154	ST
chr2	136834	2	20	1	0	ST
chr2	137476	2	26	1	0	ST
chr2	137552	2	22	0.954545	0.0454545	ST
chr2	137596	2	24	1	0	ST
chr2	137863	2	24	1	0	ST
chr2	137869	2	24	1	0	ST
chr2	137920	2	24	1	0	ST
chr2	137922	2	24	1	0	ST
chr2	138064	2	22	1	0	ST
chr2	138236	2	26	1	0	ST
chr2	138367	2	24	1	0	ST
chr2	138520	2	18	1	0	ST
chr2	138645	2	24	0.708333	0.291667	ST
chr2	138646	2	24	1	0	ST
chr2	138922	2	22	0.0454545	0.954545	ST
chr2	139021	2	22	1	0	ST
chr2	139075	2	20	1	0	ST
chr2	139100	2	20	1	0	ST
chr2	139147	2	26	1	0	ST
chr2	139280	2	24	1	0	ST
chr2	139409	2	22	1	0	ST
chr2	139440	2	22	1	0	ST
chr2	139494	2	26	1	0	ST
chr2	139605	2	26	0.538462	0.461538	ST
chr2	139669	2	26	1	0	ST
chr2	140104	2	24	1	0	ST
chr2	140751	2	20	1	0	ST
chr2	140958	2	26	1	0	ST
chr2	141001	2	22	1	0	ST
chr2	141282	2	24	1	0	ST
chr2	141388	2	26	0.807692	0.192308	ST
chr2	141391	2	26	1	0	ST
chr2	141633	2	20	1	0	ST
chr2	141649	2	20	1	0	ST
chr2	141757	2	24	0.0416667	0.958333	ST
chr2	141848	2	24	1	0	ST
chr2	142009	2	24	1	0	ST
chr2	142373	2	26	0.0769231	0.923077	ST
chr2	142437	2	24	1	0	ST
chr2	142688	2	20	1	0	ST
chr2	143180	2	26	1	0	ST
chr2	143239	2	26	1	0	ST
chr2	143648	2	24	0.958333	0.0416667	ST
chr2	143791	2	26	1	0	ST
chr2	143944	2	24	1	0	ST
chr2	144021	2	22	1	0	ST
chr2	144057	2	22	1	0	ST
chr2	144115	2	24	1	0	ST
chr2	144133	2	24	1	0	ST
chr2	144227	2	26	1	0	ST
chr2	144291	2	26	0.961538	0.0384615	ST
chr2	144296	2	26	0.961538	0.0384615	ST
chr2	144297	2	26	1	0	ST
chr2	144473	2	24	1	0	ST
chr2	144664	2	22	0.954545	0.0454545	ST
chr2	144701	2	24	1	0	ST
chr2	145242	2	24	1	0	ST
chr2	145253	2	24	1	0	ST
chr2	146019	2	22	1	0	ST
chr2	146114	2	22	0.772727	0.227273	ST
chr2	146121	2	22	0.909091	0.0909091	ST
chr2	146429	2	26	1	0	ST
chr2	146447	2	26	1	0	ST
chr2	146658	2	22	1	0	ST
chr2	147322	2	24	0.958333	0.0416667	ST
chr2	147504	2	26	1	0	ST
chr2	147576	2	20	1	0	ST
chr2	148136	2	22	1	0	ST
chr2	148145	2	24	1	0	ST
chr2	148483	2	24	1	0	ST
chr2	148508	2	24	1	0	ST
chr2	148678	2	26	0.961538	0.0384615	ST
chr2	148891	2	22	1	0	ST
chr2	149084	2	24	1	0	ST
chr2	149143	2	24	1	0	ST
chr2	149340	2	22	1	0	ST
chr2	149371	2	26	1	0	ST
chr2	149398	2	26	1	0	ST
chr2	149596	2	22	1	0	ST
chr2	149601	2	22	1	0	ST
chr2	149779	2	22	1	0	ST
chr2	150678	2	24	1	0	ST
chr2	150920	2	22	1	0	ST
chr2	150990	2	22	1	0	ST
chr2	151076	2	20	1	0	ST
chr2	151082	2	20	0.9	0.1	ST
chr2	151084	2	20	0.85	0.15	ST
chr2	151086	2	20	1	0	ST
chr2	151711	2	24	1	0	ST
chr2	152575	2	26	1	0	ST
chr2	152867	2	26	1	0	ST
chr2	152958	2	18	1	0	ST
chr2	153128	2	24	1	0	ST
chr2	153133	2	24	0.0833333	0.916667	ST
chr2	153137	2	24	1	0	ST
chr2	153366	2	26	1	0	ST
chr2	153668	2	22	0.954545	0.0454545	ST
chr2	154182	2	24	1	0	ST
chr2	154213	2	22	1	0	ST
chr2	154308	2	24	1	0	ST
chr2	154543	2	22	1	0	ST
chr2	154602	2	24	1	0	ST
chr2	154755	2	22	0.681818	0.318182	ST
chr2	154820	2	22	1	0	ST
chr2	155136	2	26	1	0	ST
chr2	155279	2	22	1	0	ST
chr2	155523	2	24	0.958333	0.0416667	ST
chr2	155901	2	26	1	0	ST
chr2	155971	2	26	0.923077	0.0769231	ST
chr2	155984	2	26	0.807692	0.192308	ST
chr3	187	2	24	1	0	ST
chr3	569	2	24	1	0	ST
chr3	856	2	24	1	0	ST
chr3	858	2	24	1	0	ST
chr3	873	2	26	1	0	ST
chr3	1146	2	20	1	0	ST
chr3	1218	2	26	1	0	ST
chr3	1220	2	26	1	0	ST
chr3	1304	2	24	0.0416667	0.958333	ST
chr3	1501	2	20	1	0	ST
chr3	2058	2	18	1	0	ST
chr3	2079	2	18	0.666667	0.333333	ST
chr3	2204	2	20	1	0	ST
chr3	2286	2	26	1	0	ST
chr3	2493	2	24	1	0	ST
chr3	2673	2	24	1	0	ST
chr3	2761	2	24	0.25	0.75	ST
chr3	2828	2	24	0.958333	0.0416667	ST
chr3	2954	2	26	0.615385	0.384615	ST
chr3	3026	2	26	1	0	ST
chr3	3221	2	22	1	0	ST
chr3	3249	2	20	1	0	ST
chr3	3257	2	20	1	0	ST
chr3	3359	2	26	1	0	ST
chr3	3640	2	26	1	0	ST
chr3	3775	2	26	0.653846	0.346154	ST
chr3	3918	2	24	0.958333	0.0416667	ST
chr3	3944	2	22	1	0	ST
chr3	4095	2	24	0.958333	0.0416667	ST
chr3	4368	2	20	1	0	ST
chr3	4828	2	26	0	1	ST
chr3	4871	2	20	1	0	ST
chr3	5156	2	24	1	0	ST
chr3	5202	2	22	1	0	ST
chr3	5223	2	24	1	0	ST
chr3	5261	2	26	0.730769	0.269231	ST
chr3	5262	2	26	0.730769	0.269231	ST
chr3	5393	2	22	1	0	ST
chr3	5461	2	26	0.961538	0.0384615	ST
chr3	5914	2	24	0.958333	0.0416667	ST
chr3	5967	2	24	1	0	ST
chr3	5993	2	24	1	0	ST
chr3	6088	2	24	1	0	ST
chr3	6147	2	22	0.909091	0.0909091	ST
chr3	6152	2	22	0.909091	0.0909091	ST
chr3	6918	2	26	0.961538	0.0384615	ST
chr3	7003	2	24	1	0	ST
chr3	7283	2	24	0.541667	0.458333	ST
chr3	7455	2	22	1	0	ST
chr3	8039	2	24	0.958333	0.0416667	ST
chr3	8112	2	24	0.958333	0.0416667	ST
chr3	8348	2	24	1	0	ST
chr3	8441	2	24	0	1	ST
chr3	8451	2	24	1	0	ST
chr3	8463	2	24	0.958333	0.0416667	ST
chr3	8534	2	26	1	0	ST
chr3	8621	2	24	1	0	ST
chr3	8789	2	26	0.846154	0.153846	ST
chr3	8792	2	26	1	0	ST
chr3	8794	2	26	0.769231	0.230769	ST
chr3	8854	2	20	1	0	ST
chr3	9258	2	24	1	0	ST
chr3	9479	2	24	1	0	ST
chr3	9854	2	22	1	0	ST
chr3	10280	2	24	1	0	ST
chr3	10399	2	24	1	0	ST
chr3	10770	2	24	0.958333	0.0416667	ST
chr3	10875	2	18	1	0	ST
chr3	10893	2	18	0.166667	0.833333	ST
chr3	10952	2	24	1	0	ST
chr3	10970	2	24	1	0	ST
chr3	11127	2	20	1	0	ST
chr3	11193	2	18	0.944444	0.0555556	ST
chr3	11275	2	22	1	0	ST
chr3	11299	2	22	0.909091	0.0909091	ST
chr3	11421	2	24	1	0	ST
chr3	11855	2	24	0.0833333	0.916667	ST
chr3	12271	2	24	1	0	ST
chr3	12396	2	24	0.958333	0.0416667	ST
chr3	12403	2	24	1	0	ST
chr3	12459	2	26	0.961538	0.0384615	ST
chr3	12646	2	20	1	0	ST
chr3	12765	2	26	1	0	ST
chr3	12786	2	24	1	0	ST
chr3	12965	2	18	1	0	ST
chr3	12967	2	18	0.111111	0.888889	ST
chr3	13042	2	22	1	0	ST
chr3	13196	2	22	1	0	ST
chr3	13295	2	24	0.666667	0.333333	ST
chr3	13505	2	22	1	0	ST
chr3	13620	2	24	0.958333	0.0416667	ST
chr3	13724	2	22	1	0	ST
chr3	13976	2	20	1	0	ST
chr3	14407	2	22	1	0	ST
chr3	14454	2	22	1	0	ST
chr3	14661	2	22	0.136364	0.863636	ST
chr3	14907	2	26	0.192308	0.807692	ST
chr3	14944	2	22	0.954545	0.0454545	ST
chr3	15154	2	24	1	0	ST
chr3	15356	2	22	1	0	ST
chr3	15641	2	26	1	0	ST
chr3	15892	2	22	1	0	ST
chr3	15896	2	22	0.909091	0.0909091	ST
chr3	16217	2	26	1	0	ST
chr3	16229	2	26	1	0	ST
chr3	16304	2	24	1	0	ST
chr3	16845	2	26	0.0769231	0.923077	ST
chr3	17368	2	26	1	0	ST
chr3	17537	2	22	1	0	ST
chr3	17594	2	24	1	0	ST
chr3	17669	2	22	1	0	ST
chr3	17731	2	26	1	0	ST
chr3	17805	2	24	1	0	ST
chr3	18093	2	22	1	0	ST
chr3	18150	2	24	1	0	ST
chr3	18363	2	26	1	0	ST
chr3	18428	2	24	1	0	ST
chr3	18546	2	26	1	0	ST
chr3	18566	2	26	0.615385	0.384615	ST
chr3	18573	2	26	1	0	ST
chr3	18632	2	26	1	0	ST
chr3	18691	2	20	0.3	0.7	ST
chr3	18747	2	24	1	0	ST
chr3	18798	2	24	1	0	ST
chr3	18808	2	24	1	0	ST
chr3	18961	2	18	1	0	ST
chr3	19614	2	20	1	0	ST
chr3	19830	2	22	1	0	ST
chr3	20411	2	22	0.954545	0.0454545	ST
chr3	20488	2	26	0.961538	0.0384615	ST
chr3	20567	2	20	1	0	ST
chr3	20672	2	18	1	0	ST
chr3	20907	2	20	0.65	0.35	ST
chr3	20957	2	20	1	0	ST
chr3	20982	2	20	0.85	0.15	ST
chr3	21032	2	24	0.958333	0.0416667	ST
chr3	21033	2	24	0.0833333	0.916667	ST
chr3	21245	2	24	1	0	ST
chr3	21268	2	24	0.541667	0.458333	ST
chr3	21288	2	24	1	0	ST
chr3	21468	2	24	1	0	ST
chr3	21592	2	20	1	0	ST
chr3	21594	2	20	1	0	ST
chr3	21595	2	20	0.95	0.05	ST
chr3	22143	2	22	1	0	ST
chr3	22216	2	24	1	0	ST
chr3	22313	2	26	0	1	ST
chr3	22396	2	24	0.916667	0.0833333	ST
chr3	22402	2	24	0.916667	0.0833333	ST
chr3	22421	2	24	1	0	ST
chr3	22472	2	26	1	0	ST
chr3	22481	2	26	0.961538	0.0384615	ST
chr3	22671	2	24	1	0	ST
chr3	22672	2	24	1	0	ST
chr3	22813	2	24	1	0	ST
chr3	23037	2	20	0.8	0.2	ST
chr3	23165	2	24	1	0	ST
chr3	23188	2	26	0.961538	0.0384615	ST
chr3	23201	2	26	1	0	ST
chr3	23216	2	26	0.807692	0.192308	ST
chr3	23231	2	22	0.590909	0.409091	ST
chr3	23246	2	22	1	0	ST
chr3	23251	2	22	1	0	ST
chr3	23480	2	26	0.961538	0.0384615	ST
chr3	23482	2	26	1	0	ST
chr3	23536	2	24	1	0	ST
chr3	23800	2	22	1	0	ST
chr3	23863	2	20	1	0	ST
chr3	23929	2	24	1	0	ST
chr3	24052	2	26	0.923077	0.0769231	ST
chr3	24217	2	22	0.909091	0.0909091	ST
chr3	24276	2	18	1	0	ST
chr3	24633	2	24	0.958333	0.0416667	ST
chr3	24750	2	24	1	0	ST
chr3	25032	2	26	1	0	ST
chr3	25038	2	26	1	0	ST
chr3	25062	2	24	1	0	ST
chr3	25076	2	24	1	0	ST
chr3	25109	2	26	1	0	ST
chr3	25320	2	26	1	0	ST
chr3	25586	2	24	1	0	ST
chr3	25760	2	24	1	0	ST
chr3	25781	2	24	1	0	ST
chr3	26169	2	26	0.961538	0.0384615	ST
chr3	26314	2	22	1	0	ST
chr3	26791	2	22	1	0	ST
chr3	26910	2	22	1	0	ST
chr3	27048	2	24	0.875	0.125	ST
chr3	27055	2	24	0.958333	0.0416667	ST
chr3	27113	2	22	1	0	ST
chr3	27163	2	26	1	0	ST
chr3	27405	2	24	1	0	ST
chr3	27461	2	20	1	0	ST
chr3	27657	2	26	1	0	ST
chr3	27823	2	26	1	0	ST
chr3	27860	2	18	0.111111	0.888889	ST
chr3	28002	2	22	1	0	ST
chr3	28004	2	22	1	0	ST
chr3	28240	2	24	0.958333	0.0416667	ST
chr3	28244	2	24	1	0	ST
chr3	28249	2	24	1	0	ST
chr3	28307	2	26	1	0	ST
chr3	28683	2	26	1	0	ST
chr3	28770	2	26	1	0	ST
chr3	28861	2	24	0.166667	0.833333	ST
chr3	28962	2	26	1	0	ST
chr3	29259	2	22	1	0	ST
chr3	29367	2	26	1	0	ST
chr3	29455	2	22	1	0	ST
chr3	29584	2	24	0.958333	0.0416667	ST
chr3	29587	2	24	1	0	ST
chr3	29848	2	22	1	0	ST
chr3	29928	2	26	1	0	ST
chr3	30307	2	22	0.954545	0.0454545	ST
chr3	30429	2	22	1	0	ST
chr3	31697	2	24	0.958333	0.0416667	ST
chr3	31843	2	24	0.916667	0.0833333	ST
chr3	31978	2	24	1	0	ST
chr3	32012	2	20	0.1	0.9	ST
chr3	32246	2	22	1	0	ST
chr3	32822	2	22	1	0	ST
chr3	32879	2	24	1	0	ST
chr3	33039	2	16	1	0	ST
chr3	33198	2	22	1	0	ST
chr3	33403	2	26	1	0	ST
chr3	33419	2	24	0.0416667	0.958333	ST
chr3	33455	2	26	1	0	ST
chr3	33462	2	26	1	0	ST
chr3	33542	2	24	1	0	ST
chr3	33608	2	26	1	0	ST
chr3	34212	2	26	1	0	ST
chr3	34385	2	22	0.0909091	0.909091	ST
chr3	34442	2	24	1	0	ST
chr3	34581	2	22	1	0	ST
chr3	34659	2	22	1	0	ST
chr3	34838	2	18	0.944444	0.0555556	ST
chr3	35061	2	24	0.583333	0.416667	ST
chr3	35292	2	26	0.846154	0.153846	ST
chr3	35305	2	26	0.961538	0.0384615	ST
chr3	35306	2	26	0.884615	0.115385	ST
chr3	35800	2	22	1	0	ST
chr3	35854	2	20	0.5	0.5	ST
chr3	36213	2	26	0	1	ST
chr3	36321	2	24	0.958333	0.0416667	ST
chr3	36422	2	26	0	1	ST
chr3	36512	2	22	1	0	ST
chr3	36524	2	22	1	0	ST
chr3	36660	2	26	1	0	ST
chr3	36767	2	20	0.95	0.05	ST
chr3	36803	2	26	1	0	ST
chr3	37180	2	24	1	0	ST
chr3	37414	2	22	1	0	ST
chr3	37605	2	20	0.95	0.05	ST
chr3	37695	2	20	1	0	ST
chr3	37987	2	18	1	0	ST
chr3	38041	2	26	1	0	ST
chr3	38097	2	26	1	0	ST
chr3	38180	2	20	1	0	ST
chr3	38623	2	26	0.192308	0.807692	ST
chr3	38637	2	26	1	0	ST
chr3	38914	2	24	0.958333	0.0416667	ST
chr3	39040	2	22	1	0	ST
chr3	39294	2	24	1	0	ST
chr3	39394	2	26	1	0	ST
chr3	39646	2	26	1	0	ST
chr3	39907	2	16	1	0	ST
chr3	40043	2	20	0.9	0.1	ST
chr3	40076	2	22	1	0	ST
chr3	40831	2	26	1	0	ST
chr3	40928	2	22	1	0	ST
chr3	40960	2	24	1	0	ST
chr3	40962	2	24	1	0	ST
chr3	41355	2	26	1	0	ST
chr3	41362	2	26	1	0	ST
chr3	41491	2	26	0.961538	0.0384615	ST
chr3	41606	2	26	1	0	ST
chr3	41984	2	22	1	0	ST
chr3	41997	2	22	1	0	ST
chr3	42002	2	22	1	0	ST
chr3	42031	2	24	0.0833333	0.916667	ST
chr3	42987	2	24	1	0	ST
chr3	43047	2	24	1	0	ST
chr3	43206	2	24	1	0	ST
chr3	43253	2	26	0.192308	0.807692	ST
chr3	43256	2	26	0.846154	0.153846	ST
chr3	43426	2	24	1	0	ST
chr3	43773	2	22	1	0	ST
chr3	43844	2	24	1	0	ST
chr3	43983	2	22	1	0	ST
chr3	44019	2	20	1	0	ST
chr3	44121	2	26	1	0	ST
chr3	44319	2	20	1	0	ST
chr3	44379	2	22	0.954545	0.0454545	ST
chr3	44506	2	24	1	0	ST
chr3	44580	2	22	1	0	ST
chr3	44781	2	24	1	0	ST
chr3	44934	2	22	0.0909091	0.909091	ST
chr3	45298	2	20	1	0	ST
chr3	45486	2	24	1	0	ST
chr3	45810	2	26	1	0	ST
chr3	46105	2	24	1	0	ST
chr3	46214	2	24	1	0	ST
chr3	46232	2	24	1	0	ST
chr3	46252	2	24	0.166667	0.833333	ST
chr3	46272	2	22	0.909091	0.0909091	ST
chr3	46289	2	22	1	0	ST
chr3	46302	2	20	1	0	ST
chr3	46408	2	26	1	0	ST
chr3	46558	2	26	1	0	ST
chr3	46560	2	26	0.192308	0.807692	ST
chr3	46781	2	24	1	0	ST
chr3	47733	2	24	1	0	ST
chr3	47797	2	24	0.875	0.125	ST
chr3	47815	2	24	0.958333	0.0416667	ST
chr3	47959	2	22	1	0	ST
chr3	48026	2	24	0	1	ST
chr3	48123	2	20	1	0	ST
chr3	48245	2	20	1	0	ST
chr3	48390	2	20	1	0	ST
chr3	48486	2	20	1	0	ST
chr3	48618	2	20	1	0	ST
chr3	48720	2	24	1	0	ST
chr3	48821	2	24	0.0416667	0.958333	ST
chr3	49044	2	24	1	0	ST
chr3	49475	2	22	1	0	ST
chr3	49491	2	22	1	0	ST
chr3	49506	2	20	0.1	0.9	ST
chr3	49689	2	22	1	0	ST
chr3	49913	2	24	1	0	ST
chr3	50204	2	24	1	0	ST
chr3	50250	2	24	0.958333	0.0416667	ST
chr3	50468	2	26	1	0	ST
chr3	50673	2	22	1	0	ST
chr3	50715	2	24	1	0	ST
chr3	50735	2	22	1	0	ST
chr3	50849	2	24	1	0	ST
chr3	50885	2	24	1	0	ST
chr3	51151	2	22	0.636364	0.363636	ST
chr3	51197	2	24	0.958333	0.0416667	ST
chr3	51343	2	20	1	0	ST
chr3	51427	2	24	1	0	ST
chr3	51598	2	24	0	1	ST
chr3	52139	2	22	1	0	ST
chr3	52333	2	24	0.958333	0.0416667	ST
chr3	52374	2	24	0.0416667	0.958333	ST
chr3	52513	2	24	1	0	ST
chr3	52515	2	24	1	0	ST
chr3	53588	2	20	1	0	ST
chr3	53759	2	24	1	0	ST
chr3	53830	2	26	0.846154	0.153846	ST
chr3	54341	2	22	0.954545	0.0454545	ST
chr3	54381	2	22	1	0	ST
chr3	54516	2	24	1	0	ST
chr3	54876	2	26	1	0	ST
chr3	54953	2	26	0	1	ST
chr3	55735	2	24	1	0	ST
chr3	56121	2	24	1	0	ST
chr3	56480	2	22	1	0	ST
chr3	56942	2	22	1	0	ST
chr3	56994	2	24	1	0	ST
chr3	57247	2	20	1	0	ST
chr3	57296	2	22	1	0	ST
chr3	57555	2	16	1	0	ST
chr3	57642	2	20	1	0	ST
chr3	57656	2	20	0.95	0.05	ST
chr3	57799	2	24	1	0	ST
chr3	58354	2	24	1	0	ST
chr3	58496	2	26	1	0	ST
chr3	58511	2	22	1	0	ST
chr3	58611	2	26	1	0	ST
chr3	58723	2	24	0.958333	0.0416667	ST
chr3	58840	2	20	1	0	ST
chr3	58862	2	26	1	0	ST
chr3	59043	2	24	1	0	ST
chr3	59283	2	24	1	0	ST
chr3	59504	2	24	0.0416667	0.958333	ST
chr3	59611	2	18	1	0	ST
